OrderID,OrderDate,CustomerID,CustomerName,City,State,Region,Segment,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Sales,CostPrice,Profit,ProfitMargin,PaymentMode,ShippingMode,DeliveryDays,Salesperson,Returned
ORD00429,2025-06-07,C069,Customer 123,Delhi,Delhi,North,Home Office,P005,Laptop Stand,Accessories,6,709,15,3615.9,220,2391.61,66.14,Debit Card,Same Day,7,Ravi,No
ORD00430,2025-12-01,C025,Customer 281,Hyderabad,Telangana,South,Corporate,P003,Monitor,Electronics,3,1777,20,4264.8,800,2078.04,48.73,Debit Card,Express,7,Meena,Yes
ORD00431,2025-03-02,C168,Customer 14,Hyderabad,Telangana,South,Consumer,P006,Headphones,Electronics,4,765,0,3060.0,600,660.0,21.57,Credit Card,Express,1,Kiran,Yes
ORD00432,2025-11-24,C206,Customer 160,Kochi,Kerala,South,Corporate,P008,Webcam,Electronics,1,1003,15,852.55,700,175.12,20.54,Cash,Express,6,Aisha,No
ORD00433,2025-10-21,C055,Customer 266,Hyderabad,Telangana,South,Consumer,P006,Headphones,Electronics,5,1456,10,6552.0,600,3624.8,55.32,Cash,Express,4,Ravi,Yes
ORD00434,2025-12-04,C064,Customer 292,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,6,1155,10,6237.0,500,3306.3,53.01,Cash,Same Day,5,Meena,Yes
ORD00435,2025-05-29,C264,Customer 183,Mumbai,Maharashtra,West,Consumer,P003,Monitor,Electronics,2,1088,20,1740.8,800,227.84,13.09,Credit Card,Same Day,5,Ravi,Yes
ORD00436,2025-11-23,C040,Customer 214,Kochi,Kerala,South,Consumer,P006,Headphones,Electronics,7,861,15,5122.95,600,1058.56,20.66,Debit Card,Express,3,Kiran,Yes
ORD00437,2025-11-06,C194,Customer 288,Delhi,Delhi,North,Consumer,P008,Webcam,Electronics,9,811,5,6934.05,700,652.3,9.41,Credit Card,Standard,6,Kiran,Yes
ORD00438,2025-01-12,C258,Customer 111,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,1,912,20,729.6,600,166.08,22.76,Cash,Standard,5,Priya,Yes
ORD00439,2025-08-06,C070,Customer 133,Kochi,Kerala,South,Home Office,P003,Monitor,Electronics,8,1722,0,13776.0,800,7376.0,53.54,Debit Card,Standard,4,Priya,No
ORD00440,2025-03-26,C122,Customer 276,Chennai,Tamil Nadu,South,Corporate,P001,Wireless Mouse,Electronics,1,1171,10,1053.9,250,815.61,77.39,Credit Card,Same Day,7,Priya,Yes
ORD00441,2025-08-25,C111,Customer 140,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,10,1638,0,16380.0,800,8380.0,51.16,Net Banking,Standard,4,Ravi,No
ORD00442,2025-03-14,C164,Customer 236,Chennai,Tamil Nadu,South,Consumer,P002,Keyboard,Electronics,9,973,15,7443.45,180,6020.48,80.88,Credit Card,Same Day,3,Meena,Yes
ORD00443,2025-07-02,C224,Customer 156,Bengaluru,Karnataka,South,Corporate,P004,Office Chair,Furniture,3,1490,15,3799.5,500,2400.07,63.17,Credit Card,Same Day,2,Meena,Yes
ORD00444,2025-09-16,C152,Customer 95,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,10,1223,0,12230.0,800,4230.0,34.59,Cash,Express,7,Kiran,No
ORD00445,2025-08-30,C261,Customer 75,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,8,1330,5,10108.0,700,4534.6,44.86,Credit Card,Standard,1,Arjun,No
ORD00446,2025-06-21,C181,Customer 201,Mumbai,Maharashtra,West,Home Office,P002,Keyboard,Electronics,2,642,15,1091.4,180,760.29,69.66,Credit Card,Express,7,Kiran,Yes
ORD00447,2025-11-19,C206,Customer 222,Kochi,Kerala,South,Home Office,P001,Wireless Mouse,Electronics,8,712,20,4556.8,250,2784.64,61.11,Debit Card,Standard,5,Aisha,Yes
ORD00448,2025-06-17,C293,Customer 113,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,6,1594,15,8129.4,800,3544.59,43.6,Credit Card,Same Day,5,Meena,Yes
ORD00449,2025-11-12,C166,Customer 246,Chennai,Tamil Nadu,South,Corporate,P005,Laptop Stand,Accessories,3,1139,0,3417.0,220,2757.0,80.68,Cash,Express,3,Kiran,Yes
ORD00450,2025-11-24,C245,Customer 60,Delhi,Delhi,North,Corporate,P006,Headphones,Electronics,9,1510,10,12231.0,600,6966.9,56.96,Debit Card,Express,5,Kiran,No
ORD00451,2025-11-18,C276,Customer 7,Hyderabad,Telangana,South,Corporate,P001,Wireless Mouse,Electronics,7,418,10,2633.4,250,912.66,34.66,Debit Card,Express,7,Meena,Yes
ORD00452,2025-01-31,C072,Customer 76,Chennai,Tamil Nadu,South,Corporate,P007,Desk,Furniture,2,1797,5,3414.3,1500,423.28,12.4,Credit Card,Standard,1,Meena,No
ORD00453,2025-10-10,C046,Customer 77,Kochi,Kerala,South,Corporate,P002,Keyboard,Electronics,2,427,20,683.2,180,357.36,52.31,Credit Card,Standard,6,Meena,No
ORD00454,2025-06-04,C020,Customer 44,Chennai,Tamil Nadu,South,Consumer,P007,Desk,Furniture,3,2211,5,6301.35,1500,1817.93,28.85,Credit Card,Standard,1,Ravi,No
ORD00455,2025-04-03,C102,Customer 184,Chennai,Tamil Nadu,South,Home Office,P003,Monitor,Electronics,8,1065,0,8520.0,800,2120.0,24.88,Credit Card,Express,1,Meena,No
ORD00456,2025-09-05,C013,Customer 90,Mumbai,Maharashtra,West,Consumer,P007,Desk,Furniture,5,2056,5,9766.0,1500,2291.7,23.47,Credit Card,Standard,7,Arjun,Yes
ORD00457,2025-08-14,C281,Customer 295,Delhi,Delhi,North,Consumer,P008,Webcam,Electronics,10,1497,0,14970.0,700,7970.0,53.24,Cash,Express,1,Kiran,No
ORD00458,2025-10-15,C265,Customer 73,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,3,2480,0,7440.0,1500,2940.0,39.52,Credit Card,Same Day,4,Priya,Yes
ORD00459,2025-10-19,C195,Customer 210,Hyderabad,Telangana,South,Corporate,P001,Wireless Mouse,Electronics,7,1072,5,7128.8,250,5397.56,75.71,Cash,Same Day,5,Priya,No
ORD00460,2025-01-03,C297,Customer 168,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,5,1816,20,7264.0,1500,127.2,1.75,Net Banking,Express,7,Kiran,No
ORD00461,2025-02-12,C252,Customer 24,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,9,1400,10,11340.0,800,4266.0,37.62,Cash,Standard,5,Meena,No
ORD00462,2025-03-10,C053,Customer 193,Kochi,Kerala,South,Corporate,P007,Desk,Furniture,1,1689,20,1351.2,1500,-81.24,-6.01,UPI,Same Day,7,Meena,No
ORD00463,2025-02-19,C019,Customer 253,Chennai,Tamil Nadu,South,Home Office,P005,Laptop Stand,Accessories,8,984,10,7084.8,220,5403.52,76.27,Debit Card,Standard,1,Aisha,No
ORD00464,2025-09-27,C219,Customer 293,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,4,840,20,2688.0,220,1942.4,72.26,Debit Card,Express,6,Arjun,No
ORD00465,2025-12-14,C152,Customer 28,Chennai,Tamil Nadu,South,Home Office,P008,Webcam,Electronics,1,1567,5,1488.65,700,792.57,53.24,Net Banking,Same Day,6,Priya,No
ORD00466,2025-01-18,C228,Customer 245,Bengaluru,Karnataka,South,Consumer,P007,Desk,Furniture,5,2434,20,9736.0,1500,2722.8,27.97,UPI,Standard,7,Ravi,Yes
ORD00467,2025-05-29,C176,Customer 95,Delhi,Delhi,North,Consumer,P008,Webcam,Electronics,8,1697,0,13576.0,700,7976.0,58.75,UPI,Same Day,2,Kiran,No
ORD00468,2025-04-25,C129,Customer 133,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,3,928,15,2366.4,600,629.04,26.58,Credit Card,Standard,5,Arjun,Yes
ORD00469,2025-04-19,C051,Customer 214,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,10,2475,15,21037.5,1500,6594.38,31.35,Debit Card,Same Day,1,Aisha,No
ORD00470,2025-04-11,C133,Customer 83,Kochi,Kerala,South,Home Office,P004,Office Chair,Furniture,8,1092,20,6988.8,500,3338.24,47.77,UPI,Same Day,3,Meena,Yes
ORD00471,2025-10-16,C189,Customer 51,Mumbai,Maharashtra,West,Home Office,P003,Monitor,Electronics,8,1404,10,10108.8,800,3821.12,37.8,Cash,Same Day,3,Priya,No
ORD00472,2025-09-13,C299,Customer 145,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,7,394,5,2620.1,180,1366.99,52.17,Cash,Same Day,5,Priya,No
ORD00473,2025-05-26,C234,Customer 190,Hyderabad,Telangana,South,Home Office,P001,Wireless Mouse,Electronics,4,819,0,3276.0,250,2276.0,69.47,Debit Card,Express,6,Priya,Yes
ORD00474,2025-05-31,C126,Customer 33,Bengaluru,Karnataka,South,Corporate,P006,Headphones,Electronics,10,894,10,8046.0,600,2135.4,26.54,UPI,Standard,5,Ravi,Yes
ORD00475,2025-02-21,C099,Customer 298,Bengaluru,Karnataka,South,Home Office,P002,Keyboard,Electronics,2,980,10,1764.0,180,1423.6,80.7,UPI,Express,1,Meena,Yes
ORD00476,2025-09-21,C213,Customer 180,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,10,1029,0,10290.0,220,8090.0,78.62,Net Banking,Same Day,7,Priya,Yes
ORD00477,2025-03-04,C137,Customer 300,Bengaluru,Karnataka,South,Home Office,P004,Office Chair,Furniture,4,704,5,2675.2,500,682.24,25.5,Net Banking,Express,6,Meena,No
ORD00478,2025-02-26,C139,Customer 264,Chennai,Tamil Nadu,South,Consumer,P001,Wireless Mouse,Electronics,10,1200,15,10200.0,250,7970.0,78.14,Cash,Express,7,Aisha,Yes
ORD00479,2025-12-01,C198,Customer 83,Chennai,Tamil Nadu,South,Corporate,P001,Wireless Mouse,Electronics,7,988,20,5532.8,250,4059.44,73.37,Debit Card,Same Day,2,Arjun,No
ORD00480,2025-03-19,C077,Customer 57,Delhi,Delhi,North,Home Office,P005,Laptop Stand,Accessories,3,486,5,1385.1,220,728.75,52.61,UPI,Standard,3,Kiran,Yes
ORD00481,2025-01-30,C121,Customer 217,Mumbai,Maharashtra,West,Consumer,P008,Webcam,Electronics,8,1356,0,10848.0,700,5248.0,48.38,Credit Card,Standard,2,Arjun,Yes
ORD00482,2025-06-21,C244,Customer 22,Mumbai,Maharashtra,West,Consumer,P002,Keyboard,Electronics,10,676,15,5746.0,180,4098.1,71.32,UPI,Express,5,Priya,Yes
ORD00483,2025-06-19,C046,Customer 174,Bengaluru,Karnataka,South,Home Office,P003,Monitor,Electronics,2,1166,0,2332.0,800,732.0,31.39,UPI,Express,7,Arjun,Yes
ORD00484,2025-08-10,C167,Customer 55,Bengaluru,Karnataka,South,Home Office,P008,Webcam,Electronics,3,976,10,2635.2,700,564.48,21.42,Net Banking,Express,2,Kiran,Yes
ORD00485,2025-05-26,C260,Customer 21,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,3,1638,0,4914.0,700,2814.0,57.26,UPI,Standard,5,Aisha,Yes
ORD00486,2025-08-10,C133,Customer 233,Bengaluru,Karnataka,South,Consumer,P007,Desk,Furniture,4,2285,5,8683.0,1500,2705.85,31.16,Credit Card,Express,1,Aisha,Yes
ORD00487,2025-10-02,C148,Customer 187,Chennai,Tamil Nadu,South,Corporate,P007,Desk,Furniture,4,2017,0,8068.0,1500,2068.0,25.63,Credit Card,Express,6,Aisha,No
ORD00488,2025-02-05,C080,Customer 44,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,7,1026,15,6104.7,500,2766.3,45.31,UPI,Same Day,2,Arjun,Yes
ORD00489,2025-02-20,C254,Customer 289,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,8,1859,5,14128.4,1500,2165.58,15.33,Debit Card,Standard,5,Meena,Yes
ORD00490,2025-12-04,C013,Customer 95,Chennai,Tamil Nadu,South,Home Office,P003,Monitor,Electronics,8,1347,5,10237.2,800,3864.14,37.75,UPI,Same Day,7,Ravi,Yes
ORD00491,2025-05-18,C179,Customer 88,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,1,926,20,740.8,600,177.84,24.01,Debit Card,Express,6,Arjun,Yes
ORD00492,2025-02-16,C279,Customer 221,Mumbai,Maharashtra,West,Consumer,P008,Webcam,Electronics,3,803,5,2288.55,700,194.57,8.5,Credit Card,Same Day,7,Arjun,Yes
ORD00493,2025-01-02,C079,Customer 22,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,2,967,5,1837.3,180,1482.13,80.67,UPI,Express,5,Arjun,No
ORD00494,2025-06-22,C065,Customer 192,Hyderabad,Telangana,South,Corporate,P004,Office Chair,Furniture,9,809,15,6188.85,500,1852.67,29.94,Net Banking,Same Day,5,Priya,No
ORD00495,2025-12-07,C095,Customer 23,Delhi,Delhi,North,Home Office,P003,Monitor,Electronics,1,1328,15,1128.8,800,358.68,31.78,Debit Card,Express,1,Aisha,No
ORD00496,2025-10-05,C193,Customer 279,Delhi,Delhi,North,Corporate,P006,Headphones,Electronics,8,954,20,6105.6,600,1610.88,26.38,Debit Card,Express,7,Aisha,Yes
ORD00497,2025-08-20,C184,Customer 157,Mumbai,Maharashtra,West,Corporate,P005,Laptop Stand,Accessories,6,1068,5,6087.6,220,4783.62,78.58,Debit Card,Standard,7,Arjun,Yes
ORD00498,2025-12-22,C009,Customer 140,Mumbai,Maharashtra,West,Home Office,P004,Office Chair,Furniture,5,1250,10,5625.0,500,3187.5,56.67,UPI,Express,3,Meena,Yes
ORD00499,2025-04-28,C175,Customer 173,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,9,2286,10,18516.6,1500,5222.34,28.2,UPI,Same Day,7,Aisha,Yes
ORD00500,2025-09-07,C023,Customer 68,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,6,1001,10,5405.4,700,1265.46,23.41,Cash,Express,3,Meena,Yes
ORD00501,2025-06-30,C144,Customer 32,Bengaluru,Karnataka,South,Home Office,P006,Headphones,Electronics,3,1429,5,4072.65,600,2283.37,56.07,Credit Card,Express,1,Priya,Yes
ORD00502,2025-09-18,C062,Customer 58,Mumbai,Maharashtra,West,Corporate,P007,Desk,Furniture,4,1755,10,6318.0,1500,388.2,6.14,Cash,Same Day,4,Kiran,No
ORD00503,2025-01-06,C191,Customer 59,Mumbai,Maharashtra,West,Corporate,P001,Wireless Mouse,Electronics,7,540,15,3213.0,250,1548.05,48.18,Debit Card,Standard,6,Ravi,Yes
ORD00504,2025-11-09,C119,Customer 151,Chennai,Tamil Nadu,South,Consumer,P004,Office Chair,Furniture,10,1290,20,10320.0,500,5836.0,56.55,Credit Card,Same Day,7,Priya,Yes
ORD00505,2025-01-19,C293,Customer 167,Delhi,Delhi,North,Home Office,P008,Webcam,Electronics,10,1129,0,11290.0,700,4290.0,38.0,Net Banking,Standard,5,Meena,Yes
ORD00506,2025-07-05,C008,Customer 117,Bengaluru,Karnataka,South,Consumer,P004,Office Chair,Furniture,8,918,15,6242.4,500,2407.64,38.57,Debit Card,Express,2,Aisha,No
ORD00507,2025-11-21,C020,Customer 267,Hyderabad,Telangana,South,Home Office,P004,Office Chair,Furniture,10,846,15,7191.0,500,2381.35,33.12,Debit Card,Express,4,Aisha,No
ORD00508,2025-08-25,C117,Customer 90,Chennai,Tamil Nadu,South,Home Office,P008,Webcam,Electronics,1,1479,15,1257.15,700,590.43,46.97,Cash,Same Day,4,Priya,Yes
ORD00509,2025-06-09,C237,Customer 109,Kochi,Kerala,South,Home Office,P005,Laptop Stand,Accessories,8,1219,0,9752.0,220,7992.0,81.95,UPI,Standard,1,Ravi,Yes
ORD00510,2025-08-22,C149,Customer 179,Chennai,Tamil Nadu,South,Home Office,P006,Headphones,Electronics,7,1120,20,6272.0,600,2385.6,38.04,Debit Card,Same Day,2,Ravi,No
ORD00511,2025-04-18,C113,Customer 199,Hyderabad,Telangana,South,Corporate,P002,Keyboard,Electronics,5,1161,20,4644.0,180,3976.2,85.62,Debit Card,Same Day,5,Kiran,No
ORD00512,2025-02-28,C188,Customer 273,Chennai,Tamil Nadu,South,Home Office,P005,Laptop Stand,Accessories,10,1053,10,9477.0,220,7382.3,77.9,Debit Card,Standard,3,Aisha,Yes
ORD00513,2025-04-24,C206,Customer 2,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,7,723,10,4554.9,600,405.51,8.9,Credit Card,Same Day,5,Meena,No
ORD00514,2025-03-26,C192,Customer 30,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,4,1776,15,6038.4,1500,198.24,3.28,Cash,Standard,3,Aisha,No
ORD00515,2025-10-05,C089,Customer 35,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,9,833,5,7122.15,250,4890.89,68.67,Credit Card,Same Day,2,Arjun,Yes
ORD00516,2025-05-29,C282,Customer 274,Kochi,Kerala,South,Consumer,P003,Monitor,Electronics,9,1790,10,14499.0,800,7460.1,51.45,Cash,Same Day,5,Ravi,Yes
ORD00517,2025-10-07,C293,Customer 114,Hyderabad,Telangana,South,Home Office,P005,Laptop Stand,Accessories,5,1014,5,4816.5,220,3729.18,77.43,Cash,Same Day,7,Arjun,Yes
ORD00518,2025-01-31,C055,Customer 42,Mumbai,Maharashtra,West,Home Office,P006,Headphones,Electronics,8,1263,5,9598.8,600,4824.06,50.26,Net Banking,Standard,5,Aisha,Yes
ORD00519,2025-01-12,C009,Customer 118,Chennai,Tamil Nadu,South,Corporate,P005,Laptop Stand,Accessories,3,1167,20,2800.8,220,2280.84,81.44,UPI,Same Day,4,Kiran,Yes
ORD00520,2025-11-05,C014,Customer 68,Bengaluru,Karnataka,South,Corporate,P003,Monitor,Electronics,6,1549,10,8364.6,800,3657.54,43.73,Debit Card,Standard,1,Ravi,Yes
ORD00521,2025-06-03,C045,Customer 105,Bengaluru,Karnataka,South,Corporate,P001,Wireless Mouse,Electronics,5,1037,10,4666.5,250,3468.35,74.32,Net Banking,Express,5,Ravi,Yes
ORD00522,2025-09-05,C074,Customer 196,Bengaluru,Karnataka,South,Home Office,P005,Laptop Stand,Accessories,5,413,20,1652.0,220,634.6,38.41,Net Banking,Express,4,Meena,Yes
ORD00523,2025-05-07,C069,Customer 157,Hyderabad,Telangana,South,Corporate,P004,Office Chair,Furniture,5,1362,20,5448.0,500,3220.4,59.11,UPI,Standard,1,Priya,No
ORD00524,2025-09-06,C014,Customer 183,Mumbai,Maharashtra,West,Corporate,P006,Headphones,Electronics,9,1056,20,7603.2,600,2583.36,33.98,Credit Card,Standard,3,Meena,No
ORD00525,2025-08-30,C260,Customer 108,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,3,1335,5,3804.75,800,1414.76,37.18,Credit Card,Express,5,Ravi,No
ORD00526,2025-07-12,C297,Customer 112,Hyderabad,Telangana,South,Corporate,P005,Laptop Stand,Accessories,2,813,10,1463.4,220,1039.66,71.04,Cash,Standard,7,Arjun,No
ORD00527,2025-11-17,C065,Customer 88,Delhi,Delhi,North,Corporate,P003,Monitor,Electronics,9,1515,20,10908.0,800,4253.4,38.99,UPI,Same Day,4,Meena,No
ORD00528,2025-03-30,C261,Customer 77,Bengaluru,Karnataka,South,Corporate,P007,Desk,Furniture,2,1759,15,2990.3,1500,69.45,2.32,Credit Card,Same Day,7,Meena,No
ORD00529,2025-04-08,C083,Customer 244,Bengaluru,Karnataka,South,Home Office,P005,Laptop Stand,Accessories,2,507,20,811.2,220,411.76,50.76,Net Banking,Standard,4,Aisha,No
ORD00530,2025-11-27,C292,Customer 53,Chennai,Tamil Nadu,South,Home Office,P002,Keyboard,Electronics,4,734,0,2936.0,180,2216.0,75.48,Cash,Standard,7,Arjun,Yes
ORD00531,2025-09-03,C034,Customer 81,Kochi,Kerala,South,Home Office,P003,Monitor,Electronics,6,1280,0,7680.0,800,2880.0,37.5,Debit Card,Standard,3,Kiran,Yes
ORD00532,2025-04-16,C044,Customer 131,Delhi,Delhi,North,Corporate,P001,Wireless Mouse,Electronics,1,552,5,524.4,250,275.78,52.59,UPI,Express,4,Priya,No
ORD00533,2025-05-05,C212,Customer 59,Hyderabad,Telangana,South,Consumer,P001,Wireless Mouse,Electronics,8,578,10,4161.6,250,2207.84,53.05,UPI,Standard,3,Aisha,Yes
ORD00534,2025-04-26,C108,Customer 180,Kochi,Kerala,South,Consumer,P008,Webcam,Electronics,8,1599,0,12792.0,700,7192.0,56.22,Debit Card,Express,4,Aisha,No
ORD00535,2025-09-20,C226,Customer 224,Hyderabad,Telangana,South,Home Office,P004,Office Chair,Furniture,7,674,20,3774.4,500,463.12,12.27,Net Banking,Express,3,Priya,No
ORD00536,2025-08-25,C295,Customer 126,Bengaluru,Karnataka,South,Home Office,P007,Desk,Furniture,1,2173,5,2064.35,1500,569.78,27.6,Net Banking,Standard,1,Aisha,No
ORD00537,2025-11-20,C081,Customer 99,Chennai,Tamil Nadu,South,Corporate,P007,Desk,Furniture,1,1865,15,1585.25,1500,127.21,8.02,Credit Card,Express,4,Aisha,Yes
ORD00538,2025-12-03,C152,Customer 12,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,7,1572,0,11004.0,800,5404.0,49.11,Cash,Same Day,3,Kiran,Yes
ORD00539,2025-05-27,C023,Customer 152,Chennai,Tamil Nadu,South,Corporate,P006,Headphones,Electronics,3,749,0,2247.0,600,447.0,19.89,Net Banking,Same Day,7,Priya,Yes
ORD00540,2025-07-08,C092,Customer 203,Kochi,Kerala,South,Home Office,P002,Keyboard,Electronics,2,586,0,1172.0,180,812.0,69.28,Net Banking,Same Day,4,Ravi,Yes
ORD00541,2025-02-24,C223,Customer 117,Hyderabad,Telangana,South,Corporate,P008,Webcam,Electronics,8,1254,15,8527.2,700,3152.92,36.97,Credit Card,Express,4,Aisha,No
ORD00542,2025-10-28,C022,Customer 230,Delhi,Delhi,North,Corporate,P007,Desk,Furniture,9,1885,0,16965.0,1500,3465.0,20.42,Credit Card,Standard,4,Meena,No
ORD00543,2025-08-06,C077,Customer 140,Bengaluru,Karnataka,South,Consumer,P006,Headphones,Electronics,10,1231,5,11694.5,600,5725.27,48.96,UPI,Same Day,1,Meena,Yes
ORD00544,2025-10-28,C226,Customer 33,Delhi,Delhi,North,Consumer,P001,Wireless Mouse,Electronics,8,1029,10,7408.8,250,5491.12,74.12,UPI,Express,3,Kiran,Yes
ORD00545,2025-02-15,C009,Customer 14,Hyderabad,Telangana,South,Consumer,P007,Desk,Furniture,3,2417,15,6163.35,1500,1826.5,29.63,Net Banking,Standard,6,Ravi,Yes
ORD00546,2025-05-29,C214,Customer 226,Delhi,Delhi,North,Corporate,P004,Office Chair,Furniture,9,672,5,5745.6,500,1260.72,21.94,Net Banking,Standard,3,Ravi,Yes
ORD00547,2025-02-21,C220,Customer 33,Hyderabad,Telangana,South,Home Office,P007,Desk,Furniture,10,1659,0,16590.0,1500,1590.0,9.58,Credit Card,Same Day,7,Aisha,No
ORD00548,2025-01-11,C145,Customer 234,Hyderabad,Telangana,South,Home Office,P008,Webcam,Electronics,3,1388,15,3539.4,700,1533.09,43.31,Debit Card,Express,5,Arjun,Yes
ORD00549,2025-07-08,C059,Customer 163,Delhi,Delhi,North,Home Office,P002,Keyboard,Electronics,8,628,5,4772.8,180,3345.36,70.09,Net Banking,Express,6,Arjun,No
ORD00550,2025-11-03,C124,Customer 223,Mumbai,Maharashtra,West,Corporate,P004,Office Chair,Furniture,9,880,20,6336.0,500,2152.8,33.98,Debit Card,Same Day,7,Priya,Yes
ORD00551,2025-12-27,C090,Customer 185,Delhi,Delhi,North,Corporate,P003,Monitor,Electronics,1,981,10,882.9,800,92.71,10.5,Net Banking,Standard,4,Meena,Yes
ORD00552,2025-11-25,C271,Customer 215,Hyderabad,Telangana,South,Consumer,P002,Keyboard,Electronics,2,468,15,795.6,180,456.66,57.4,Credit Card,Express,4,Aisha,No
ORD00553,2025-07-26,C292,Customer 205,Hyderabad,Telangana,South,Home Office,P004,Office Chair,Furniture,9,1358,10,10999.8,500,6622.02,60.2,Cash,Standard,4,Priya,No
ORD00554,2025-10-13,C089,Customer 185,Chennai,Tamil Nadu,South,Corporate,P008,Webcam,Electronics,2,1046,0,2092.0,700,692.0,33.08,Cash,Express,3,Arjun,No
ORD00555,2025-03-21,C291,Customer 272,Delhi,Delhi,North,Consumer,P003,Monitor,Electronics,3,1074,0,3222.0,800,822.0,25.51,Cash,Express,7,Ravi,Yes
ORD00556,2025-05-28,C155,Customer 43,Kochi,Kerala,South,Corporate,P003,Monitor,Electronics,9,1129,10,9144.9,800,2046.51,22.38,Credit Card,Express,1,Meena,Yes
ORD00557,2025-01-01,C049,Customer 117,Mumbai,Maharashtra,West,Corporate,P007,Desk,Furniture,1,2051,15,1743.35,1500,289.5,16.61,Debit Card,Standard,1,Kiran,Yes
ORD00558,2025-02-16,C127,Customer 230,Kochi,Kerala,South,Corporate,P008,Webcam,Electronics,7,1395,20,7812.0,700,3302.6,42.28,Credit Card,Standard,3,Kiran,Yes
ORD00559,2025-12-23,C249,Customer 282,Delhi,Delhi,North,Consumer,P002,Keyboard,Electronics,1,923,20,738.4,180,595.32,80.62,Cash,Standard,5,Meena,No
ORD00560,2025-12-29,C294,Customer 172,Mumbai,Maharashtra,West,Home Office,P006,Headphones,Electronics,3,895,0,2685.0,600,885.0,32.96,Cash,Standard,7,Arjun,No
ORD00561,2025-01-20,C171,Customer 131,Delhi,Delhi,North,Home Office,P001,Wireless Mouse,Electronics,6,869,0,5214.0,250,3714.0,71.23,Debit Card,Same Day,3,Meena,No
ORD00562,2025-06-12,C057,Customer 90,Mumbai,Maharashtra,West,Consumer,P008,Webcam,Electronics,8,1577,20,10092.8,700,4997.44,49.51,Credit Card,Same Day,6,Aisha,Yes
ORD00563,2025-04-07,C171,Customer 229,Bengaluru,Karnataka,South,Corporate,P004,Office Chair,Furniture,4,1104,10,3974.4,500,2018.56,50.79,UPI,Same Day,7,Priya,Yes
ORD00564,2025-01-16,C010,Customer 247,Mumbai,Maharashtra,West,Home Office,P003,Monitor,Electronics,2,968,15,1645.6,800,89.16,5.42,Cash,Same Day,1,Meena,Yes
ORD00565,2025-06-23,C157,Customer 252,Chennai,Tamil Nadu,South,Corporate,P003,Monitor,Electronics,10,1320,5,12540.0,800,4573.0,36.47,Cash,Standard,6,Kiran,Yes
ORD00566,2025-04-14,C114,Customer 172,Chennai,Tamil Nadu,South,Consumer,P006,Headphones,Electronics,10,1506,15,12801.0,600,7139.85,55.78,UPI,Standard,7,Ravi,No
ORD00567,2025-10-27,C194,Customer 298,Kochi,Kerala,South,Corporate,P008,Webcam,Electronics,8,1182,0,9456.0,700,3856.0,40.78,UPI,Express,6,Arjun,No
ORD00568,2025-02-23,C252,Customer 51,Mumbai,Maharashtra,West,Corporate,P002,Keyboard,Electronics,9,819,15,6265.35,180,4811.2,76.79,UPI,Express,6,Meena,Yes
ORD00569,2025-01-24,C216,Customer 142,Kochi,Kerala,South,Home Office,P002,Keyboard,Electronics,10,760,10,6840.0,180,5116.0,74.8,UPI,Express,2,Arjun,No
ORD00570,2025-11-12,C027,Customer 170,Chennai,Tamil Nadu,South,Corporate,P007,Desk,Furniture,5,2243,20,8972.0,1500,1920.6,21.41,Net Banking,Standard,7,Kiran,No
ORD00571,2025-03-16,C245,Customer 156,Mumbai,Maharashtra,West,Home Office,P001,Wireless Mouse,Electronics,8,915,20,5856.0,250,4148.8,70.85,Net Banking,Standard,6,Arjun,Yes
ORD00572,2025-01-16,C085,Customer 135,Hyderabad,Telangana,South,Consumer,P003,Monitor,Electronics,1,1683,5,1598.85,800,803.06,50.23,Cash,Standard,6,Aisha,No
